model,dashboard,candidate_project,status,s_data,s_int,data_file_match,compiled_episode_count,error
gpt-5.4,tableau_dashboard_160,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_160,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_1664,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_1664,ok,0.030718784838350055,0.0,True,1,
gpt-5.4,tableau_dashboard_1665,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_1665,ok,0.1857012432012432,0.28191279096199306,True,1,
gpt-5.4,tableau_dashboard_1968,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_1968,ok,0.005371043072132848,0.0,True,2,
gpt-5.4,tableau_dashboard_1979,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_1979,ok,0.20185390878278806,0.5416666666666667,True,1,
gpt-5.4,tableau_dashboard_2010,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_2010,ok,0.06767543859649122,0.0,True,0,
gpt-5.4,tableau_dashboard_2685,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_2685,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_269,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_269,ok,0.005982905982905983,0.0,True,3,
gpt-5.4,tableau_dashboard_2819,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_2819,ok,0.0,0.0,False,0,
gpt-5.4,tableau_dashboard_2936_3,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_2936_3,ok,0.09867131062951495,0.1988888888888889,True,4,
gpt-5.4,tableau_dashboard_3014,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_3014,ok,0.0,0.0,True,0,
gpt-5.4,tableau_dashboard_303_1,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_303_1,ok,0.3217283950617284,0.0,True,3,
gpt-5.4,tableau_dashboard_303_2,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_303_2,ok,0.30342944092944085,0.211625381840866,True,3,
gpt-5.4,tableau_dashboard_303_4,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_303_4,ok,0.08760452447612774,0.1180425482559634,True,3,
gpt-5.4,tableau_dashboard_3259,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_3259,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_3330_1,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_3330_1,ok,0.0,0.0,False,0,
gpt-5.4,tableau_dashboard_3330_2,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_3330_2,ok,0.0,0.0,False,4,
gpt-5.4,tableau_dashboard_3430_2,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_3430_2,ok,0.14411691760037348,0.01570326587858144,True,4,
gpt-5.4,tableau_dashboard_3430_3,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_3430_3,ok,0.32361902066643444,0.0,True,0,
gpt-5.4,tableau_dashboard_3480_3,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_3480_3,ok,0.3860185185185184,0.13890872004079524,True,1,
gpt-5.4,tableau_dashboard_3533,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_3533,ok,0.050705055986385916,0.0,True,0,
gpt-5.4,tableau_dashboard_357,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_357,ok,0.18375,0.0,True,0,
gpt-5.4,tableau_dashboard_3572,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_3572,ok,0.17499793262019342,0.0,True,0,
gpt-5.4,tableau_dashboard_3980_1,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_3980_1,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_3980_2,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_3980_2,ok,0.2961111111111111,0.6353260869565217,True,2,
gpt-5.4,tableau_dashboard_3980_4,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_3980_4,ok,0.2800165112665113,0.0,True,1,
gpt-5.4,tableau_dashboard_451_1,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_451_1,ok,0.006862745098039215,0.0,True,0,
gpt-5.4,tableau_dashboard_4836,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_4836,ok,0.011221758726505562,0.0,True,0,
gpt-5.4,tableau_dashboard_4836_1,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_4836_1,ok,0.02175,0.0,True,0,
gpt-5.4,tableau_dashboard_4836_2,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_4836_2,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_4836_3,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_4836_3,ok,0.41154557234402356,0.0,True,0,
gpt-5.4,tableau_dashboard_4838,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_4838,ok,0.27261111111111114,0.0,True,0,
gpt-5.4,tableau_dashboard_5182,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_5182,ok,0.0,0.0,True,0,
gpt-5.4,tableau_dashboard_5251,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_5251,ok,0.15789775438452902,0.46769949066213923,True,1,
gpt-5.4,tableau_dashboard_5417,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_5417,ok,0.0,0.0,True,0,
gpt-5.4,tableau_dashboard_5417_2,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_5417_2,ok,0.0001633986928104575,0.0,True,0,
gpt-5.4,tableau_dashboard_5417_4,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_5417_4,ok,0.0,0.0,True,0,
gpt-5.4,tableau_dashboard_5417_5,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_5417_5,ok,0.008823529411764704,0.0,True,0,
gpt-5.4,tableau_dashboard_5781,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_5781,ok,0.0,0.0,True,0,
gpt-5.4,tableau_dashboard_602,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_602,ok,0.24760606060606058,0.0,True,1,
gpt-5.4,tableau_dashboard_6033,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_6033,ok,0.0,0.0,False,0,
gpt-5.4,tableau_dashboard_646,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_646,ok,0.11898043478260867,0.0,True,5,
gpt-5.4,tableau_dashboard_6490,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_6490,ok,0.09631944444444443,0.0,True,1,
gpt-5.4,tableau_dashboard_696_1,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_696_1,ok,0.02666666666666666,0.0,True,0,
gpt-5.4,tableau_dashboard_696_3,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_696_3,ok,0.03161764705882353,0.0,True,0,
gpt-5.4,tableau_dashboard_7172_1,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_7172_1,ok,0.3742132110875158,0.5971491228070176,True,1,
gpt-5.4,tableau_dashboard_8077_2,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_8077_2,ok,0.425,0.0,True,3,
gpt-5.4,tableau_dashboard_8239,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_8239,ok,0.04366071428571428,0.12016666666666667,True,5,
gpt-5.4,tableau_dashboard_8501,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_8501,ok,0.5643233468011757,0.3040661999827154,True,3,
gpt-5.4,tableau_dashboard_902,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_902,ok,0.024999999999999998,0.0,True,2,
gpt-5.4,tableau_dashboard_refine2_3947,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine2_3947,ok,0.04719310373722138,0.2727355072463768,True,1,
gpt-5.4,tableau_dashboard_refine2_4592,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine2_4592,ok,0.09529299709724237,0.08630952380952382,True,3,
gpt-5.4,tableau_dashboard_refine4_3352,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine4_3352,ok,0.22098861283643892,0.0,True,0,
gpt-5.4,tableau_dashboard_refine4_3512,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine4_3512,ok,0.21919553130107125,0.32397686490643435,True,1,
gpt-5.4,tableau_dashboard_refine5_10700,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_10700,ok,0.21908776506524,0.0,True,0,
gpt-5.4,tableau_dashboard_refine5_155,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_155,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_157,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_157,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_163,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_163,ok,0.2223611111111111,0.0,True,0,
gpt-5.4,tableau_dashboard_refine5_167,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_167,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_171,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_171,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_177,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_177,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_182,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_182,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_184,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_184,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_186,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_186,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_190,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_190,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_196,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_196,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_201,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_201,ok,0.049999999999999996,0.0,True,0,
gpt-5.4,tableau_dashboard_refine5_204,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_204,ok,0.0,0.0,True,0,
gpt-5.4,tableau_dashboard_refine5_206,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_206,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_216,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_216,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_225,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_225,ok,0.09672359986504722,0.0,True,0,
gpt-5.4,tableau_dashboard_refine5_391,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_391,ok,0.14916719904336,0.0,True,0,
gpt-5.4,tableau_dashboard_refine5_405,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_405,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_415,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_415,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_425,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_425,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_451,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_451,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_455,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_455,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_460,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_460,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_483,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_483,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_495,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_495,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_505,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_505,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_520,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_520,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_555,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_555,ok,1.0,0.0,True,0,
gpt-5.4,tableau_dashboard_refine5_565,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_565,ok,0.049999999999999996,0.0,True,0,
gpt-5.4,tableau_dashboard_refine5_586,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_586,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine5_603,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine5_603,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
gpt-5.4,tableau_dashboard_refine_334,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine_334,ok,0.0,0.0,False,0,
gpt-5.4,tableau_dashboard_refine_5198,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine_5198,ok,0.033790441176470586,0.0,True,0,
gpt-5.4,tableau_dashboard_refine_9517,/Users/liuhongxu/Documents/vabench/gpt-5.4/tableau_dashboard_refine_9517,ok,0.0,0.3415492957746479,False,1,
