model,dashboard,candidate_project,status,s_data,s_int,data_file_match,compiled_episode_count,error
kimi,tableau_dashboard_5417_2,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_5417_2,ok,0.0,0.0,True,0,
kimi,tableau_dashboard_5417_4,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_5417_4,ok,0.0,0.0,True,0,
kimi,tableau_dashboard_5417_5,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_5417_5,ok,0.2098039215686274,0.0,True,0,
kimi,tableau_dashboard_5781,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_5781,ok,0.0,0.0,True,0,
kimi,tableau_dashboard_602,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_602,ok,0.6828484848484848,0.5416666666666667,True,1,
kimi,tableau_dashboard_6033,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_6033,ok,0.035466805756995234,0.0,True,0,
kimi,tableau_dashboard_646,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_646,ok,0.27892453416149066,0.4238530255372309,True,5,
kimi,tableau_dashboard_6490,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_6490,ok,0.31340277777777775,0.45,True,1,
kimi,tableau_dashboard_696_1,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_696_1,ok,0.13999999999999999,0.0,True,0,
kimi,tableau_dashboard_696_3,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_696_3,ok,0.45343137254901955,0.0,True,0,
kimi,tableau_dashboard_7172_1,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_7172_1,ok,0.5191596161840878,0.0,True,1,
kimi,tableau_dashboard_8077_2,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_8077_2,ok,0.810138888888889,0.022875735098525987,True,3,
kimi,tableau_dashboard_8239,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_8239,ok,0.08243594028520498,0.1910416666666667,True,5,
kimi,tableau_dashboard_8501,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_8501,ok,0.0,0.47562008469449485,False,3,
kimi,tableau_dashboard_902,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_902,ok,0.4449206349206349,0.5303645833333334,True,2,
kimi,tableau_dashboard_refine2_3947,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine2_3947,ok,0.18765271493212668,0.5815217391304348,True,1,
kimi,tableau_dashboard_refine2_4592,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine2_4592,ok,0.31841599513214386,0.3565632086167801,True,3,
kimi,tableau_dashboard_refine4_3352,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine4_3352,ok,0.6203674948240165,0.0,True,0,
kimi,tableau_dashboard_refine4_3512,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine4_3512,ok,0.5408273080053116,0.4279343971631206,True,1,
kimi,tableau_dashboard_refine5_10700,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_10700,ok,0.3735374215143403,0.0,True,0,
kimi,tableau_dashboard_refine5_155,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_155,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_157,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_157,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_163,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_163,ok,0.43902777777777774,0.0,True,0,
kimi,tableau_dashboard_refine5_167,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_167,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_171,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_171,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_177,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_177,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_182,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_182,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_184,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_184,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_186,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_186,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_190,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_190,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_196,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_196,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_201,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_201,ok,0.049999999999999996,0.0,True,0,
kimi,tableau_dashboard_refine5_204,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_204,ok,0.012499999999999999,0.0,True,0,
kimi,tableau_dashboard_refine5_206,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_206,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_216,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_216,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_225,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_225,ok,0.5938941540915225,0.0,True,0,
kimi,tableau_dashboard_refine5_391,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_391,ok,0.6499096119341062,0.0,True,0,
kimi,tableau_dashboard_refine5_405,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_405,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_415,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_415,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_425,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_425,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_451,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_451,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_455,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_455,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_460,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_460,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_483,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_483,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_495,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_495,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_505,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_505,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_520,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_520,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_555,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_555,ok,1.0,0.0,True,0,
kimi,tableau_dashboard_refine5_565,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_565,ok,0.024999999999999998,0.0,True,0,
kimi,tableau_dashboard_refine5_586,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_586,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine5_603,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine5_603,error,,,,,"Page.wait_for_selector: Timeout 15000ms exceeded.
Call log:
  - waiting for locator(""svg, canvas"") to be visible
"
kimi,tableau_dashboard_refine_334,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine_334,ok,0.0,0.0,True,0,
kimi,tableau_dashboard_refine_5198,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine_5198,ok,0.014503676470588233,0.0,True,0,
kimi,tableau_dashboard_refine_9517,/Users/liuhongxu/Documents/vabench/kimi/tableau_dashboard_refine_9517,ok,0.2007738095238095,0.0,True,1,
